NO,TYPE,DEFINE1,DEFINE2
25395,GEAHBG1.0-68-10-A,,
25396,GEAHBG1.0-70-10-A,,
25397,GEAHBG1.0-72-10-A,,
25398,GEAHBG1.0-75-10-A,,
25399,GEAHBG1.0-80-10-A,,
25400,GEAHBG1.0-84-10-A,,
25401,GEAHBG1.0-85-10-A,,
25402,GEAHBG1.0-90-10-A,,
25403,GEAHBG1.0-95-10-A,,
25404,GEAHBG1.0-96-10-A,,
25405,GEAHBG1.0-100-10-A,,
25406,GEAHBG1.0-110-10-A,,
25407,GEAHBG1.0-120-10-A,,
25408,GEAHBG1.0-32-10-B,,
25409,GEAHBG1.0-34-10-B,,
25410,GEAHBG1.0-35-10-B,,
25411,GEAHBG1.0-36-10-B,,
25412,GEAHBG1.0-38-10-B,,
25413,GEAHBG1.0-40-10-B,,
25414,GEAHBG1.0-42-10-B,,
25415,GEAHBG1.0-44-10-B,,
25416,GEAHBG1.0-45-10-B,,
25417,GEAHBG1.0-46-10-B,,
25418,GEAHBG1.0-48-10-B,,
25419,GEAHBG1.0-50-10-B,,
25420,GEAHBG1.0-52-10-B,,
25421,GEAHBG1.0-54-10-B,,
25422,GEAHBG1.0-55-10-B,,
25423,GEAHBG1.0-56-10-B,,
25424,GEAHBG1.0-58-10-B,,
25425,GEAHBG1.0-60-10-B,,
25426,GEAHBG1.0-62-10-B,,
25427,GEAHBG1.0-64-10-B,,
25428,GEAHBG1.0-65-10-B,,
25429,GEAHBG1.0-66-10-B,,
25430,GEAHBG1.0-68-10-B,,
25431,GEAHBG1.0-70-10-B,,
25432,GEAHBG1.0-72-10-B,,
25433,GEAHBG1.0-75-10-B,,
25434,GEAHBG1.0-80-10-B,,
25435,GEAHBG1.0-84-10-B,,
25436,GEAHBG1.0-85-10-B,,
25437,GEAHBG1.0-90-10-B,,
25438,GEAHBG1.0-95-10-B,,
25439,GEAHBG1.0-96-10-B,,
25440,GEAHBG1.0-100-10-B,,
25441,GEAHBG1.0-110-10-B,,
25442,GEAHBG1.0-120-10-B,,
25443,GEAHS1.0-12-10-K,,
25444,GEAHS1.0-13-10-K,,
25445,GEAHS1.0-14-10-A,,
25446,GEAHS1.0-15-10-A,,
25447,GEAHS1.0-16-10-A,,
25448,GEAHS1.0-17-10-A,,
25449,GEAHS1.0-18-10-A,,
25450,GEAHS1.0-14-10-K,,
25451,GEAHS1.0-15-10-K,,
25452,GEAHS1.0-16-10-K,,
25453,GEAHS1.0-17-10-K,,
25454,GEAHS1.0-18-10-K,,
25455,GEAHS1.0-19-10-A,,
25456,GEAHS1.0-20-10-A,,
25457,GEAHS1.0-21-10-A,,
25458,GEAHS1.0-22-10-A,,
25459,GEAHS1.0-23-10-A,,
25460,GEAHS1.0-24-10-A,,
25461,GEAHS1.0-25-10-A,,
25462,GEAHS1.0-26-10-A,,
25463,GEAHS1.0-27-10-A,,
25464,GEAHS1.0-28-10-A,,
25465,GEAHS1.0-29-10-A,,
25466,GEAHS1.0-30-10-A,,
25467,GEAHS1.0-19-10-B,,
25468,GEAHS1.0-20-10-B,,
25469,GEAHS1.0-21-10-B,,
25470,GEAHS1.0-22-10-B,,
25471,GEAHS1.0-23-10-B,,
25472,GEAHS1.0-24-10-B,,
25473,GEAHS1.0-25-10-B,,
25474,GEAHS1.0-26-10-B,,
25475,GEAHS1.0-27-10-B,,
25476,GEAHS1.0-28-10-B,,
25477,GEAHS1.0-29-10-B,,
25478,GEAHS1.0-30-10-B,,
25479,GEAHS1.0-12-12-K,,
25480,GEAHS1.0-13-12-K,,
25481,GEAHS1.0-14-12-A,,
25482,GEAHS1.0-15-12-A,,
25483,GEAHS1.0-16-12-A,,
25484,GEAHS1.0-17-12-A,,
25485,GEAHS1.0-18-12-A,,
25486,GEAHS1.0-14-12-K,,
25487,GEAHS1.0-15-12-K,,
25488,GEAHS1.0-16-12-K,,
25489,GEAHS1.0-17-12-K,,
25490,GEAHS1.0-18-12-K,,
25491,GEAHS1.0-19-12-A,,
25492,GEAHS1.0-20-12-A,,
25493,GEAHS1.0-21-12-A,,
25494,GEAHS1.0-22-12-A,,
25495,GEAHS1.0-23-12-A,,
25496,GEAHS1.0-24-12-A,,
25497,GEAHS1.0-25-12-A,,
25498,GEAHS1.0-26-12-A,,
25499,GEAHS1.0-27-12-A,,
25500,GEAHS1.0-28-12-A,,
25501,GEAHS1.0-29-12-A,,
25502,GEAHS1.0-30-12-A,,
25503,GEAHS1.0-19-12-B,,
25504,GEAHS1.0-20-12-B,,
25505,GEAHS1.0-21-12-B,,
25506,GEAHS1.0-22-12-B,,
25507,GEAHS1.0-23-12-B,,
25508,GEAHS1.0-24-12-B,,
25509,GEAHS1.0-25-12-B,,
25510,GEAHS1.0-26-12-B,,
25511,GEAHS1.0-27-12-B,,
25512,GEAHS1.0-28-12-B,,
25513,GEAHS1.0-29-12-B,,
25514,GEAHS1.0-30-12-B,,
25515,GEAHS1.0-32-10-A,,
25516,GEAHS1.0-34-10-A,,
25517,GEAHS1.0-35-10-A,,
25518,GEAHS1.0-36-10-A,,
25519,GEAHS1.0-38-10-A,,
25520,GEAHS1.0-40-10-A,,
25521,GEAHS1.0-42-10-A,,
25522,GEAHS1.0-44-10-A,,
25523,GEAHS1.0-45-10-A,,
25524,GEAHS1.0-46-10-A,,
25525,GEAHS1.0-48-10-A,,
25526,GEAHS1.0-50-10-A,,
25527,GEAHS1.0-52-10-A,,
25528,GEAHS1.0-54-10-A,,
25529,GEAHS1.0-55-10-A,,
25530,GEAHS1.0-56-10-A,,
25531,GEAHS1.0-58-10-A,,
25532,GEAHS1.0-60-10-A,,
25533,GEAHS1.0-62-10-A,,
25534,GEAHS1.0-64-10-A,,
25535,GEAHS1.0-65-10-A,,
25536,GEAHS1.0-66-10-A,,
25537,GEAHS1.0-68-10-A,,
25538,GEAHS1.0-70-10-A,,
25539,GEAHS1.0-72-10-A,,
25540,GEAHS1.0-75-10-A,,
25541,GEAHS1.0-80-10-A,,
25542,GEAHS1.0-84-10-A,,
25543,GEAHS1.0-85-10-A,,
25544,GEAHS1.0-90-10-A,,
25545,GEAHS1.0-95-10-A,,
25546,GEAHS1.0-96-10-A,,
25547,GEAHS1.0-100-10-A,,
25548,GEAHS1.0-110-10-A,,
25549,GEAHS1.0-120-10-A,,
25550,GEAHS1.0-32-10-B,,
25551,GEAHS1.0-34-10-B,,
25552,GEAHS1.0-35-10-B,,
25553,GEAHS1.0-36-10-B,,
25554,GEAHS1.0-38-10-B,,
25555,GEAHS1.0-40-10-B,,
25556,GEAHS1.0-42-10-B,,
25557,GEAHS1.0-44-10-B,,
25558,GEAHS1.0-45-10-B,,
25559,GEAHS1.0-46-10-B,,
25560,GEAHS1.0-48-10-B,,
25561,GEAHS1.0-50-10-B,,
25562,GEAHS1.0-52-10-B,,
25563,GEAHS1.0-54-10-B,,
25564,GEAHS1.0-55-10-B,,
25565,GEAHS1.0-56-10-B,,
25566,GEAHS1.0-58-10-B,,
25567,GEAHS1.0-60-10-B,,
25568,GEAHS1.0-62-10-B,,
25569,GEAHS1.0-64-10-B,,
25570,GEAHS1.0-65-10-B,,
25571,GEAHS1.0-66-10-B,,
25572,GEAHS1.0-68-10-B,,
25573,GEAHS1.0-70-10-B,,
25574,GEAHS1.0-72-10-B,,
25575,GEAHS1.0-75-10-B,,
25576,GEAHS1.0-80-10-B,,
25577,GEAHS1.0-84-10-B,,
25578,GEAHS1.0-85-10-B,,
25579,GEAHS1.0-90-10-B,,
25580,GEAHS1.0-95-10-B,,
25581,GEAHS1.0-96-10-B,,
25582,GEAHS1.0-100-10-B,,
25583,GEAHS1.0-110-10-B,,
25584,GEAHS1.0-120-10-B,,
25585,GEAB1.0-12-10-K,,
25586,GEAB1.0-13-10-K,,
25587,GEAB1.0-14-10-K,,
25588,GEAB1.0-15-10-K,,
25589,GEAB1.0-16-10-K,,
25590,GEAB1.0-17-10-K,,
25591,GEAB1.0-18-10-K,,
25592,GEAB1.0-19-10-B,,
25593,GEAB1.0-20-10-B,,
25594,GEAB1.0-21-10-B,,
25595,GEAB1.0-22-10-B,,
25596,GEAB1.0-23-10-B,,
25597,GEAB1.0-24-10-B,,
25598,GEAB1.0-25-10-B,,
25599,GEAB1.0-26-10-B,,
25600,GEAB1.0-27-10-B,,
25601,GEAB1.0-28-10-B,,
25602,GEAB1.0-29-10-B,,
25603,GEAB1.0-30-10-B,,
25604,GEAB1.0-12-12-K,,
25605,GEAB1.0-13-12-K,,
25606,GEAB1.0-14-12-K,,
25607,GEAB1.0-15-12-K,,
25608,GEAB1.0-16-12-K,,
25609,GEAB1.0-17-12-K,,
25610,GEAB1.0-18-12-K,,
25611,GEAB1.0-19-12-B,,
25612,GEAB1.0-20-12-B,,
25613,GEAB1.0-21-12-B,,
25614,GEAB1.0-22-12-B,,
25615,GEAB1.0-23-12-B,,
25616,GEAB1.0-24-12-B,,
25617,GEAB1.0-25-12-B,,
25618,GEAB1.0-26-12-B,,
25619,GEAB1.0-27-12-B,,
25620,GEAB1.0-28-12-B,,
25621,GEAB1.0-29-12-B,,
25622,GEAB1.0-30-12-B,,
25623,GEAB1.0-32-10-B,,
25624,GEAB1.0-34-10-B,,
25625,GEAB1.0-35-10-B,,
25626,GEAB1.0-36-10-B,,
25627,GEAB1.0-38-10-B,,
25628,GEAB1.0-40-10-B,,
25629,GEAB1.0-42-10-B,,
25630,GEAB1.0-44-10-B,,
25631,GEAB1.0-45-10-B,,
25632,GEAB1.0-46-10-B,,
25633,GEAB1.0-48-10-B,,
25634,GEAB1.0-50-10-B,,
25635,GEAB1.0-52-10-B,,
25636,GEAB1.0-54-10-B,,
25637,GEAB1.0-55-10-B,,
25638,GEAB1.0-56-10-B,,
25639,GEAB1.0-58-10-B,,
25640,GEAB1.0-60-10-B,,
25641,GEAB1.0-62-10-B,,
25642,GEAB1.0-64-10-B,,
25643,GEAB1.0-65-10-B,,
25644,GEAB1.0-66-10-B,,
25645,GEAB1.0-68-10-B,,
25646,GEAB1.0-70-10-B,,
25647,GEAB1.0-72-10-B,,
25648,GEAB1.0-75-10-B,,
25649,GEAB1.0-80-10-B,,
25650,GEAB1.0-84-10-B,,
25651,GEAB1.0-85-10-B,,
25652,GEAB1.0-90-10-B,,
25653,GEAB1.0-95-10-B,,
25654,GEAB1.0-96-10-B,,
25655,GEAB1.0-100-10-B,,
25656,GEAB1.0-110-10-B,,
25657,GEAB1.0-120-10-B,,
25658,GEABB1.0-12-10-K,,
25659,GEABB1.0-13-10-K,,
25660,GEABB1.0-14-10-K,,
25661,GEABB1.0-15-10-K,,
25662,GEABB1.0-16-10-K,,
25663,GEABB1.0-17-10-K,,
25664,GEABB1.0-18-10-K,,
25665,GEABB1.0-19-10-B,,
25666,GEABB1.0-20-10-B,,
25667,GEABB1.0-21-10-B,,
25668,GEABB1.0-22-10-B,,
25669,GEABB1.0-23-10-B,,
25670,GEABB1.0-24-10-B,,
25671,GEABB1.0-25-10-B,,
25672,GEABB1.0-26-10-B,,
25673,GEABB1.0-27-10-B,,
25674,GEABB1.0-28-10-B,,
25675,GEABB1.0-29-10-B,,
25676,GEABB1.0-30-10-B,,
25677,GEABB1.0-12-12-K,,
25678,GEABB1.0-13-12-K,,
25679,GEABB1.0-14-12-K,,
25680,GEABB1.0-15-12-K,,
25681,GEABB1.0-16-12-K,,
25682,GEABB1.0-17-12-K,,
25683,GEABB1.0-18-12-K,,
25684,GEABB1.0-19-12-B,,
25685,GEABB1.0-20-12-B,,
25686,GEABB1.0-21-12-B,,
25687,GEABB1.0-22-12-B,,
25688,GEABB1.0-23-12-B,,
25689,GEABB1.0-24-12-B,,
25690,GEABB1.0-25-12-B,,
25691,GEABB1.0-26-12-B,,
25692,GEABB1.0-27-12-B,,
25693,GEABB1.0-28-12-B,,
25694,GEABB1.0-29-12-B,,
25695,GEABB1.0-30-12-B,,
25696,GEABB1.0-32-10-B,,
25697,GEABB1.0-34-10-B,,
25698,GEABB1.0-35-10-B,,
25699,GEABB1.0-36-10-B,,
25700,GEABB1.0-38-10-B,,
25701,GEABB1.0-40-10-B,,
25702,GEABB1.0-42-10-B,,
25703,GEABB1.0-44-10-B,,
25704,GEABB1.0-45-10-B,,
25705,GEABB1.0-46-10-B,,
25706,GEABB1.0-48-10-B,,
25707,GEABB1.0-50-10-B,,
25708,GEABB1.0-52-10-B,,
25709,GEABB1.0-54-10-B,,
25710,GEABB1.0-55-10-B,,
25711,GEABB1.0-56-10-B,,
25712,GEABB1.0-58-10-B,,
25713,GEABB1.0-60-10-B,,
25714,GEABB1.0-62-10-B,,
25715,GEABB1.0-64-10-B,,
25716,GEABB1.0-65-10-B,,
25717,GEABB1.0-66-10-B,,
25718,GEABB1.0-68-10-B,,
25719,GEABB1.0-70-10-B,,
25720,GEABB1.0-72-10-B,,
25721,GEABB1.0-75-10-B,,
25722,GEABB1.0-80-10-B,,
25723,GEABB1.0-84-10-B,,
25724,GEABB1.0-85-10-B,,
25725,GEABB1.0-90-10-B,,
25726,GEABB1.0-95-10-B,,
25727,GEABB1.0-96-10-B,,
25728,GEABB1.0-100-10-B,,
25729,GEABB1.0-110-10-B,,
25730,GEABB1.0-120-10-B,,
25731,GEABG1.0-12-10-K,,
25732,GEABG1.0-13-10-K,,
25733,GEABG1.0-14-10-K,,
25734,GEABG1.0-15-10-K,,
25735,GEABG1.0-16-10-K,,
25736,GEABG1.0-17-10-K,,
25737,GEABG1.0-18-10-K,,
25738,GEABG1.0-19-10-B,,
25739,GEABG1.0-20-10-B,,
25740,GEABG1.0-21-10-B,,
25741,GEABG1.0-22-10-B,,
25742,GEABG1.0-23-10-B,,
25743,GEABG1.0-24-10-B,,
25744,GEABG1.0-25-10-B,,
25745,GEABG1.0-26-10-B,,
25746,GEABG1.0-27-10-B,,
25747,GEABG1.0-28-10-B,,
25748,GEABG1.0-29-10-B,,
25749,GEABG1.0-30-10-B,,
25750,GEABG1.0-12-12-K,,
25751,GEABG1.0-13-12-K,,
25752,GEABG1.0-14-12-K,,
25753,GEABG1.0-15-12-K,,
25754,GEABG1.0-16-12-K,,
25755,GEABG1.0-17-12-K,,
25756,GEABG1.0-18-12-K,,
25757,GEABG1.0-19-12-B,,
25758,GEABG1.0-20-12-B,,
25759,GEABG1.0-21-12-B,,
25760,GEABG1.0-22-12-B,,
25761,GEABG1.0-23-12-B,,
25762,GEABG1.0-24-12-B,,
25763,GEABG1.0-25-12-B,,
25764,GEABG1.0-26-12-B,,
25765,GEABG1.0-27-12-B,,
25766,GEABG1.0-28-12-B,,
25767,GEABG1.0-29-12-B,,
25768,GEABG1.0-30-12-B,,
25769,GEABG1.0-32-10-B,,
25770,GEABG1.0-34-10-B,,
25771,GEABG1.0-35-10-B,,
25772,GEABG1.0-36-10-B,,
25773,GEABG1.0-38-10-B,,
25774,GEABG1.0-40-10-B,,
25775,GEABG1.0-42-10-B,,
25776,GEABG1.0-44-10-B,,
25777,GEABG1.0-45-10-B,,
25778,GEABG1.0-46-10-B,,
25779,GEABG1.0-48-10-B,,
25780,GEABG1.0-50-10-B,,
25781,GEABG1.0-52-10-B,,
25782,GEABG1.0-54-10-B,,
25783,GEABG1.0-55-10-B,,
25784,GEABG1.0-56-10-B,,
25785,GEABG1.0-58-10-B,,
25786,GEABG1.0-60-10-B,,
25787,GEABG1.0-62-10-B,,
25788,GEABG1.0-64-10-B,,
25789,GEABG1.0-65-10-B,,
25790,GEABG1.0-66-10-B,,
25791,GEABG1.0-68-10-B,,
25792,GEABG1.0-70-10-B,,
25793,GEABG1.0-72-10-B,,
25794,GEABG1.0-75-10-B,,
25795,GEABG1.0-80-10-B,,
25796,GEABG1.0-84-10-B,,
25797,GEABG1.0-85-10-B,,
25798,GEABG1.0-90-10-B,,
25799,GEABG1.0-95-10-B,,
25800,GEABG1.0-96-10-B,,
25801,GEABG1.0-100-10-B,,
25802,GEABG1.0-110-10-B,,
25803,GEABG1.0-120-10-B,,
25804,GEAS1.0-12-10-K,,
25805,GEAS1.0-13-10-K,,
25806,GEAS1.0-14-10-K,,
25807,GEAS1.0-15-10-K,,
25808,GEAS1.0-16-10-K,,
25809,GEAS1.0-17-10-K,,
25810,GEAS1.0-18-10-K,,
25811,GEAS1.0-19-10-B,,
25812,GEAS1.0-20-10-B,,
25813,GEAS1.0-21-10-B,,
25814,GEAS1.0-22-10-B,,
25815,GEAS1.0-23-10-B,,
25816,GEAS1.0-24-10-B,,
25817,GEAS1.0-25-10-B,,
25818,GEAS1.0-26-10-B,,
25819,GEAS1.0-27-10-B,,
25820,GEAS1.0-28-10-B,,
25821,GEAS1.0-29-10-B,,
25822,GEAS1.0-30-10-B,,
25823,GEAS1.0-12-12-K,,
25824,GEAS1.0-13-12-K,,
25825,GEAS1.0-14-12-K,,
25826,GEAS1.0-15-12-K,,
25827,GEAS1.0-16-12-K,,
25828,GEAS1.0-17-12-K,,
25829,GEAS1.0-18-12-K,,
25830,GEAS1.0-19-12-B,,
25831,GEAS1.0-20-12-B,,
25832,GEAS1.0-21-12-B,,
25833,GEAS1.0-22-12-B,,
25834,GEAS1.0-23-12-B,,
25835,GEAS1.0-24-12-B,,
25836,GEAS1.0-25-12-B,,
25837,GEAS1.0-26-12-B,,
25838,GEAS1.0-27-12-B,,
25839,GEAS1.0-28-12-B,,
25840,GEAS1.0-29-12-B,,
25841,GEAS1.0-30-12-B,,
25842,GEAS1.0-32-10-B,,
25843,GEAS1.0-34-10-B,,
25844,GEAS1.0-35-10-B,,
25845,GEAS1.0-36-10-B,,
25846,GEAS1.0-38-10-B,,
25847,GEAS1.0-40-10-B,,
25848,GEAS1.0-42-10-B,,
25849,GEAS1.0-44-10-B,,
25850,GEAS1.0-45-10-B,,
25851,GEAS1.0-46-10-B,,
25852,GEAS1.0-48-10-B,,
25853,GEAS1.0-50-10-B,,
25854,GEAS1.0-52-10-B,,
25855,GEAS1.0-54-10-B,,
25856,GEAS1.0-55-10-B,,
25857,GEAS1.0-56-10-B,,
25858,GEAS1.0-58-10-B,,
25859,GEAS1.0-60-10-B,,
25860,GEAS1.0-62-10-B,,
25861,GEAS1.0-64-10-B,,
25862,GEAS1.0-65-10-B,,
25863,GEAS1.0-66-10-B,,
25864,GEAS1.0-68-10-B,,
25865,GEAS1.0-70-10-B,,
25866,GEAS1.0-72-10-B,,
25867,GEAS1.0-75-10-B,,
25868,GEAS1.0-80-10-B,,
25869,GEAS1.0-84-10-B,,
25870,GEAS1.0-85-10-B,,
25871,GEAS1.0-90-10-B,,
25872,GEAS1.0-95-10-B,,
25873,GEAS1.0-96-10-B,,
25874,GEAS1.0-100-10-B,,
25875,GEAS1.0-110-10-B,,
25876,GEAS1.0-120-10-B,,
25877,GEAKB1.0-14-10-A,,
25878,GEAKB1.0-15-10-A,,
25879,GEAKB1.0-16-10-A,,
25880,GEAKB1.0-17-10-A,,
25881,GEAKB1.0-18-10-A,,
25882,GEAKB1.0-19-10-A,,
25883,GEAKB1.0-20-10-A,,
25884,GEAKB1.0-21-10-A,,
25885,GEAKB1.0-22-10-A,,
25886,GEAKB1.0-23-10-A,,
25887,GEAKB1.0-24-10-A,,
25888,GEAKB1.0-25-10-A,,
25889,GEAKB1.0-26-10-A,,
25890,GEAKB1.0-27-10-A,,
25891,GEAKB1.0-28-10-A,,
25892,GEAKB1.0-29-10-A,,
25893,GEAKB1.0-30-10-A,,
25894,GEAKB1.0-19-10-B,,
25895,GEAKB1.0-20-10-B,,
25896,GEAKB1.0-21-10-B,,
25897,GEAKB1.0-22-10-B,,
25898,GEAKB1.0-23-10-B,,
25899,GEAKB1.0-24-10-B,,
25900,GEAKB1.0-25-10-B,,
25901,GEAKB1.0-26-10-B,,
25902,GEAKB1.0-27-10-B,,
25903,GEAKB1.0-28-10-B,,
25904,GEAKB1.0-29-10-B,,
25905,GEAKB1.0-30-10-B,,
25906,GEAKB1.0-14-12-A,,
25907,GEAKB1.0-15-12-A,,
25908,GEAKB1.0-16-12-A,,
25909,GEAKB1.0-17-12-A,,
25910,GEAKB1.0-18-12-A,,
25911,GEAKB1.0-19-12-A,,
25912,GEAKB1.0-20-12-A,,
25913,GEAKB1.0-21-12-A,,
25914,GEAKB1.0-22-12-A,,
25915,GEAKB1.0-23-12-A,,
25916,GEAKB1.0-24-12-A,,
25917,GEAKB1.0-25-12-A,,
25918,GEAKB1.0-26-12-A,,
25919,GEAKB1.0-27-12-A,,
25920,GEAKB1.0-28-12-A,,
25921,GEAKB1.0-29-12-A,,
25922,GEAKB1.0-30-12-A,,
25923,GEAKB1.0-19-12-B,,
25924,GEAKB1.0-20-12-B,,
25925,GEAKB1.0-21-12-B,,
25926,GEAKB1.0-22-12-B,,
25927,GEAKB1.0-23-12-B,,
25928,GEAKB1.0-24-12-B,,
25929,GEAKB1.0-25-12-B,,
25930,GEAKB1.0-26-12-B,,
25931,GEAKB1.0-27-12-B,,
25932,GEAKB1.0-28-12-B,,
25933,GEAKB1.0-29-12-B,,
25934,GEAKB1.0-30-12-B,,
25935,GEAKB1.0-32-10-A,,
25936,GEAKB1.0-34-10-A,,
25937,GEAKB1.0-35-10-A,,
25938,GEAKB1.0-36-10-A,,
25939,GEAKB1.0-38-10-A,,
25940,GEAKB1.0-40-10-A,,
25941,GEAKB1.0-42-10-A,,
25942,GEAKB1.0-44-10-A,,
25943,GEAKB1.0-45-10-A,,
25944,GEAKB1.0-46-10-A,,
25945,GEAKB1.0-48-10-A,,
25946,GEAKB1.0-50-10-A,,
25947,GEAKB1.0-52-10-A,,
25948,GEAKB1.0-54-10-A,,
25949,GEAKB1.0-55-10-A,,
25950,GEAKB1.0-56-10-A,,
25951,GEAKB1.0-58-10-A,,
25952,GEAKB1.0-60-10-A,,
25953,GEAKB1.0-62-10-A,,
25954,GEAKB1.0-64-10-A,,
25955,GEAKB1.0-65-10-A,,
25956,GEAKB1.0-66-10-A,,
25957,GEAKB1.0-68-10-A,,
25958,GEAKB1.0-70-10-A,,
25959,GEAKB1.0-72-10-A,,
25960,GEAKB1.0-75-10-A,,
25961,GEAKB1.0-80-10-A,,
25962,GEAKB1.0-84-10-A,,
25963,GEAKB1.0-85-10-A,,
25964,GEAKB1.0-90-10-A,,
25965,GEAKB1.0-95-10-A,,
25966,GEAKB1.0-96-10-A,,
25967,GEAKB1.0-100-10-A,,
25968,GEAKB1.0-110-10-A,,
25969,GEAKB1.0-120-10-A,,
25970,GEAKB1.0-32-10-B,,
25971,GEAKB1.0-34-10-B,,
25972,GEAKB1.0-35-10-B,,
25973,GEAKB1.0-36-10-B,,
25974,GEAKB1.0-38-10-B,,
25975,GEAKB1.0-40-10-B,,
25976,GEAKB1.0-42-10-B,,
25977,GEAKB1.0-44-10-B,,
25978,GEAKB1.0-45-10-B,,
25979,GEAKB1.0-46-10-B,,
25980,GEAKB1.0-48-10-B,,
25981,GEAKB1.0-50-10-B,,
25982,GEAKB1.0-52-10-B,,
25983,GEAKB1.0-54-10-B,,
25984,GEAKB1.0-55-10-B,,
25985,GEAKB1.0-56-10-B,,
25986,GEAKB1.0-58-10-B,,
25987,GEAKB1.0-60-10-B,,
25988,GEAKB1.0-62-10-B,,
25989,GEAKB1.0-64-10-B,,
25990,GEAKB1.0-65-10-B,,
25991,GEAKB1.0-66-10-B,,
25992,GEAKB1.0-68-10-B,,
25993,GEAKB1.0-70-10-B,,
25994,GEAKB1.0-72-10-B,,
25995,GEAKB1.0-75-10-B,,
25996,GEAKB1.0-80-10-B,,
25997,GEAKB1.0-84-10-B,,
25998,GEAKB1.0-85-10-B,,
25999,GEAKB1.0-90-10-B,,
26000,GEAKB1.0-95-10-B,,
26001,GEAKB1.0-96-10-B,,
26002,GEAKB1.0-100-10-B,,
26003,GEAKB1.0-110-10-B,,
26004,GEAKB1.0-120-10-B,,
26005,GEAKBB1.0-14-10-A,,
26006,GEAKBB1.0-15-10-A,,
26007,GEAKBB1.0-16-10-A,,
26008,GEAKBB1.0-17-10-A,,
26009,GEAKBB1.0-18-10-A,,
26010,GEAKBB1.0-19-10-A,,
26011,GEAKBB1.0-20-10-A,,
26012,GEAKBB1.0-21-10-A,,
26013,GEAKBB1.0-22-10-A,,
26014,GEAKBB1.0-23-10-A,,
26015,GEAKBB1.0-24-10-A,,
26016,GEAKBB1.0-25-10-A,,
26017,GEAKBB1.0-26-10-A,,
26018,GEAKBB1.0-27-10-A,,
26019,GEAKBB1.0-28-10-A,,
26020,GEAKBB1.0-29-10-A,,
26021,GEAKBB1.0-30-10-A,,
26022,GEAKBB1.0-19-10-B,,
26023,GEAKBB1.0-20-10-B,,
26024,GEAKBB1.0-21-10-B,,
26025,GEAKBB1.0-22-10-B,,
26026,GEAKBB1.0-23-10-B,,
26027,GEAKBB1.0-24-10-B,,
26028,GEAKBB1.0-25-10-B,,
26029,GEAKBB1.0-26-10-B,,
26030,GEAKBB1.0-27-10-B,,
26031,GEAKBB1.0-28-10-B,,
26032,GEAKBB1.0-29-10-B,,
26033,GEAKBB1.0-30-10-B,,
26034,GEAKBB1.0-14-12-A,,
26035,GEAKBB1.0-15-12-A,,
26036,GEAKBB1.0-16-12-A,,
26037,GEAKBB1.0-17-12-A,,
26038,GEAKBB1.0-18-12-A,,
26039,GEAKBB1.0-19-12-A,,
26040,GEAKBB1.0-20-12-A,,
26041,GEAKBB1.0-21-12-A,,
26042,GEAKBB1.0-22-12-A,,
26043,GEAKBB1.0-23-12-A,,
26044,GEAKBB1.0-24-12-A,,
26045,GEAKBB1.0-25-12-A,,
26046,GEAKBB1.0-26-12-A,,
26047,GEAKBB1.0-27-12-A,,
26048,GEAKBB1.0-28-12-A,,
26049,GEAKBB1.0-29-12-A,,
26050,GEAKBB1.0-30-12-A,,
26051,GEAKBB1.0-19-12-B,,
26052,GEAKBB1.0-20-12-B,,
26053,GEAKBB1.0-21-12-B,,
26054,GEAKBB1.0-22-12-B,,
26055,GEAKBB1.0-23-12-B,,
26056,GEAKBB1.0-24-12-B,,
26057,GEAKBB1.0-25-12-B,,
26058,GEAKBB1.0-26-12-B,,
26059,GEAKBB1.0-27-12-B,,
26060,GEAKBB1.0-28-12-B,,
26061,GEAKBB1.0-29-12-B,,
26062,GEAKBB1.0-30-12-B,,
26063,GEAKBB1.0-32-10-A,,
26064,GEAKBB1.0-34-10-A,,
26065,GEAKBB1.0-35-10-A,,
26066,GEAKBB1.0-36-10-A,,
26067,GEAKBB1.0-38-10-A,,
26068,GEAKBB1.0-40-10-A,,
26069,GEAKBB1.0-42-10-A,,
26070,GEAKBB1.0-44-10-A,,
26071,GEAKBB1.0-45-10-A,,
26072,GEAKBB1.0-46-10-A,,
26073,GEAKBB1.0-48-10-A,,
26074,GEAKBB1.0-50-10-A,,
26075,GEAKBB1.0-52-10-A,,
26076,GEAKBB1.0-54-10-A,,
26077,GEAKBB1.0-55-10-A,,
26078,GEAKBB1.0-56-10-A,,
26079,GEAKBB1.0-58-10-A,,
26080,GEAKBB1.0-60-10-A,,
26081,GEAKBB1.0-62-10-A,,
26082,GEAKBB1.0-64-10-A,,
26083,GEAKBB1.0-65-10-A,,
26084,GEAKBB1.0-66-10-A,,
26085,GEAKBB1.0-68-10-A,,
26086,GEAKBB1.0-70-10-A,,
26087,GEAKBB1.0-72-10-A,,
26088,GEAKBB1.0-75-10-A,,
26089,GEAKBB1.0-80-10-A,,
26090,GEAKBB1.0-84-10-A,,
26091,GEAKBB1.0-85-10-A,,
26092,GEAKBB1.0-90-10-A,,
26093,GEAKBB1.0-95-10-A,,
26094,GEAKBB1.0-96-10-A,,
26095,GEAKBB1.0-100-10-A,,
26096,GEAKBB1.0-110-10-A,,
26097,GEAKBB1.0-120-10-A,,
26098,GEAKBB1.0-32-10-B,,
26099,GEAKBB1.0-34-10-B,,
26100,GEAKBB1.0-35-10-B,,
